X;Y;Z;FileName
1475;381;7;reg016
1470;308;7;reg016
1469;863;7;reg016
1470;738;7;reg016
1477;627;8;reg016
1485;540;7;reg016
1494;311;7;reg016
1505;183;7;reg016
1509;385;7;reg016
1496;829;7;reg016
1525;378;7;reg016
1534;198;7;reg016
1528;720;8;reg016
1533;466;7;reg016
1518;963;7;reg016
1538;692;7;reg016
1553;619;7;reg016
1554;664;7;reg016
1560;737;7;reg016
1593;720;7;reg016
1623;363;7;reg016
1613;451;7;reg016
1613;463;7;reg016
1624;639;7;reg016
1624;665;6;reg016
1677;516;7;reg016
1699;492;7;reg016
1693;522;7;reg016
1703;322;7;reg016
1712;482;7;reg016
1730;669;7;reg016
1764;531;7;reg016
1770;621;7;reg016
1781;487;7;reg016
1812;585;7;reg016
0;451;8;reg023
0;1096;8;reg023
31;1162;8;reg023
46;907;6;reg023
36;1283;8;reg023
59;1075;9;reg023
101;278;8;reg023
103;616;8;reg023
92;1056;9;reg023
109;1035;6;reg023
128;1023;6;reg023
127;1290;9;reg023
132;1377;7;reg023
145;1160;9;reg023
152;1008;6;reg023
159;650;7;reg023
160;1051;8;reg023
148;1125;7;reg023
164;908;8;reg023
180;222;7;reg023
158;1260;8;reg023
151;1182;6;reg023
178;1002;8;reg023
193;950;9;reg023
211;883;8;reg023
213;1215;8;reg023
230;1137;8;reg023
244;1220;6;reg023
261;1439;10;reg023
266;732;8;reg023
282;886;7;reg023
335;376;8;reg023
335;896;6;reg023
335;946;7;reg023
348;812;7;reg023
353;1107;8;reg023
387;1160;7;reg023
393;1198;9;reg023
409;1309;9;reg023
419;1208;9;reg023
424;1336;6;reg023
414;1343;10;reg023
440;1390;6;reg023
449;1267;6;reg023
449;1297;8;reg023
437;1336;7;reg023
466;274;10;reg023
451;1234;9;reg023
446;1288;9;reg023
441;1347;8;reg023
475;584;6;reg023
480;1332;7;reg023
496;1137;8;reg023
514;73;6;reg023
513;404;6;reg023
481;1252;8;reg023
501;1403;8;reg023
495;1126;6;reg023
490;1394;7;reg023
507;1117;8;reg023
512;1203;6;reg023
517;1254;9;reg023
520;1104;8;reg023
521;1321;8;reg023
522;1384;7;reg023
518;1145;6;reg023
538;1107;9;reg023
545;1339;9;reg023
552;1302;7;reg023
559;1056;7;reg023
565;1312;7;reg023
566;1439;9;reg023
604;1001;8;reg023
615;1170;9;reg023
625;1034;8;reg023
649;1003;8;reg023
624;1414;8;reg023
627;1303;9;reg023
691;301;7;reg023
668;1320;9;reg023
703;857;7;reg023
692;1379;9;reg023
706;836;6;reg023
711;881;8;reg023
732;638;6;reg023
733;1335;6;reg023
756;515;9;reg023
760;997;7;reg023
808;1051;6;reg023
828;1364;10;reg023
826;1389;6;reg023
859;305;6;reg023
835;1337;8;reg023
853;647;8;reg023
853;656;6;reg023
850;1382;8;reg023
863;1439;8;reg023
858;1414;9;reg023
883;1130;8;reg023
887;422;8;reg023
866;1047;6;reg023
918;165;8;reg023
926;1426;9;reg023
968;521;9;reg023
963;1321;6;reg023
985;1290;8;reg023
1008;604;7;reg023
1008;634;9;reg023
984;1433;6;reg023
1023;462;8;reg023
1021;666;8;reg023
1003;1197;7;reg023
1028;619;6;reg023
1023;1256;7;reg023
1014;1161;9;reg023
1038;1220;7;reg023
1038;1311;9;reg023
1106;630;9;reg023
1141;896;7;reg023
1144;881;8;reg023
1158;564;6;reg023
1146;1407;8;reg023
1144;1348;7;reg023
1178;560;6;reg023
1173;1385;8;reg023
1179;946;6;reg023
1220;669;8;reg023
1249;529;7;reg023
1248;1043;6;reg023
1242;727;7;reg023
1260;1202;6;reg023
1257;929;7;reg023
1285;1002;8;reg023
1313;803;9;reg023
1376;530;7;reg023
1399;1056;8;reg023
1473;1411;7;reg023
1503;1371;7;reg023
1562;1382;9;reg023
1556;1415;9;reg023
1599;1289;9;reg023
214;256;8;reg024
274;208;7;reg024
279;237;7;reg024
333;172;7;reg024
460;863;8;reg024
469;605;7;reg024
468;870;7;reg024
517;519;8;reg024
505;821;7;reg024
529;863;7;reg024
567;522;8;reg024
576;798;8;reg024
589;1435;7;reg024
588;1423;8;reg024
607;822;7;reg024
606;749;8;reg024
635;829;8;reg024
643;509;7;reg024
655;770;7;reg024
725;418;7;reg024
749;586;8;reg024
756;267;7;reg024
823;409;6;reg024
839;347;8;reg024
880;550;7;reg024
893;327;9;reg024
942;470;7;reg024
940;529;9;reg024
993;36;8;reg024
1002;372;7;reg024
1014;407;7;reg024
1054;303;7;reg024
1066;476;8;reg024
1064;520;7;reg024
1099;369;9;reg024
1111;289;8;reg024
1139;345;7;reg024
1159;516;7;reg024
1229;578;8;reg024
1346;50;8;reg024
1423;513;8;reg024
1453;672;8;reg024
1490;977;7;reg024
1505;552;7;reg024
1546;637;9;reg024
1551;912;6;reg024
1578;726;8;reg024
1604;320;8;reg024
1586;1396;8;reg024
1580;1325;9;reg024
1614;855;8;reg024
1645;303;8;reg024
1633;809;8;reg024
1645;567;8;reg024
1631;768;8;reg024
1658;692;8;reg024
1661;1106;8;reg024
1683;321;8;reg024
1653;1051;8;reg024
1676;858;8;reg024
1682;451;8;reg024
1683;495;8;reg024
1659;1114;8;reg024
1701;606;9;reg024
1698;890;8;reg024
1709;756;8;reg024
1760;817;8;reg024
1760;1177;8;reg024
1787;525;9;reg024
1781;555;8;reg024
1794;613;6;reg024
1806;455;6;reg024
1805;1157;8;reg024
1808;1291;8;reg024
1841;471;8;reg024
1817;1120;8;reg024
1837;1087;7;reg024
1839;647;8;reg024
1835;1140;8;reg024
33;809;6;reg027
54;446;10;reg027
46;807;8;reg027
50;402;9;reg027
60;796;6;reg027
72;352;9;reg027
66;318;9;reg027
114;253;9;reg027
102;912;10;reg027
154;1045;10;reg027
169;958;10;reg027
183;921;10;reg027
192;1061;8;reg027
255;1022;6;reg027
268;1164;7;reg027
285;655;8;reg027
300;599;10;reg027
299;1168;10;reg027
295;678;10;reg027
299;1239;7;reg027
318;1106;9;reg027
335;520;8;reg027
329;590;10;reg027
339;561;10;reg027
345;509;10;reg027
353;1108;7;reg027
349;1186;6;reg027
359;1241;10;reg027
366;1048;8;reg027
402;1195;9;reg027
402;1255;9;reg027
435;383;8;reg027
413;1290;7;reg027
504;908;7;reg027
524;579;10;reg027
515;1275;9;reg027
521;1283;10;reg027
557;595;10;reg027
556;618;6;reg027
563;1182;9;reg027
555;1176;9;reg027
600;223;9;reg027
610;1354;8;reg027
608;1367;8;reg027
633;521;6;reg027
630;1163;9;reg027
634;1004;6;reg027
639;1126;8;reg027
689;1266;10;reg027
679;1254;7;reg027
723;171;6;reg027
727;467;8;reg027
753;470;8;reg027
797;78;7;reg027
833;162;8;reg027
860;941;6;reg027
870;627;7;reg027
898;972;7;reg027
901;997;6;reg027
904;643;7;reg027
916;1020;7;reg027
940;1044;8;reg027
942;1339;6;reg027
972;587;8;reg027
975;555;9;reg027
979;642;9;reg027
991;498;8;reg027
990;634;9;reg027
985;1173;7;reg027
1000;1050;6;reg027
1014;547;8;reg027
1011;504;6;reg027
1029;600;6;reg027
1020;1018;8;reg027
1019;1036;7;reg027
1034;349;8;reg027
1048;377;8;reg027
1062;122;8;reg027
1100;1007;8;reg027
1125;143;7;reg027
1114;869;9;reg027
1120;1077;7;reg027
1137;151;8;reg027
1146;873;8;reg027
1150;1121;7;reg027
1212;141;6;reg027
1202;580;8;reg027
1206;916;8;reg027
1201;1355;7;reg027
1248;155;7;reg027
1209;1426;6;reg027
1282;629;8;reg027
1279;1084;6;reg027
1293;744;6;reg027
1351;658;7;reg027
1372;604;6;reg027
1389;512;8;reg027
1402;599;9;reg027
1445;107;9;reg027
1425;1055;7;reg027
1452;1145;7;reg027
1481;495;8;reg027
1493;516;7;reg027
1497;768;8;reg027
1498;466;6;reg027
1495;842;7;reg027
1524;393;7;reg027
1524;848;7;reg027
1557;611;8;reg027
1571;899;9;reg027
1563;1090;7;reg027
1610;930;6;reg027
1624;788;7;reg027
1653;458;7;reg027
1646;878;6;reg027
1666;1253;9;reg027
1697;437;9;reg027
1679;1335;8;reg027
1711;1030;8;reg027
1737;1061;8;reg027
1786;1227;9;reg027
1802;1074;6;reg027
1839;271;8;reg027
1828;559;8;reg027
1845;201;6;reg027
1839;1107;6;reg027
1829;873;8;reg027
27;1157;8;reg028
24;1138;7;reg028
38;1115;6;reg028
52;1199;8;reg028
171;981;6;reg028
173;1320;7;reg028
165;1321;8;reg028
171;1379;7;reg028
195;994;8;reg028
208;1029;6;reg028
205;1190;7;reg028
233;498;8;reg028
222;1000;6;reg028
238;1049;8;reg028
249;1229;8;reg028
250;1326;6;reg028
257;1009;7;reg028
246;1152;6;reg028
263;1165;6;reg028
270;1230;7;reg028
282;1026;7;reg028
286;1064;6;reg028
298;1044;6;reg028
288;1422;8;reg028
321;557;7;reg028
329;984;6;reg028
339;1057;8;reg028
355;1099;6;reg028
429;1327;6;reg028
422;1310;6;reg028
448;608;6;reg028
469;655;8;reg028
484;1289;8;reg028
505;899;7;reg028
513;827;7;reg028
530;1227;6;reg028
538;1035;7;reg028
560;517;6;reg028
615;566;6;reg028
604;1401;9;reg028
687;924;7;reg028
691;934;7;reg028
749;97;6;reg028
752;373;7;reg028
759;223;7;reg028
752;588;7;reg028
768;33;6;reg028
762;1111;8;reg028
772;1063;7;reg028
792;610;7;reg028
812;124;7;reg028
809;1154;6;reg028
838;374;6;reg028
922;206;6;reg028
920;516;7;reg028
929;390;8;reg028
937;679;8;reg028
943;555;7;reg028
944;390;7;reg028
1014;154;7;reg028
1042;552;7;reg028
1043;519;7;reg028
1046;451;7;reg028
1072;75;6;reg028
1105;259;8;reg028
1110;286;7;reg028
1157;295;7;reg028
1148;677;7;reg028
1202;735;7;reg028
1214;798;7;reg028
1230;370;6;reg028
1219;810;7;reg028
1223;483;6;reg028
1272;1154;6;reg028
1317;427;7;reg028
1326;1309;8;reg028
1408;743;8;reg028
1413;638;7;reg028
1409;1025;7;reg028
1455;760;7;reg028
1456;1024;7;reg028
1449;1003;7;reg028
1489;896;7;reg028
1476;1357;7;reg028
1520;130;6;reg028
1536;1418;8;reg028
1648;583;6;reg028
1680;1203;8;reg028
1675;1284;7;reg028
1676;1414;7;reg028
1724;146;6;reg028
1753;398;6;reg028
1788;1122;6;reg028
1777;1126;7;reg028
1823;292;6;reg028
1826;850;6;reg028
1836;299;6;reg028
1844;847;6;reg028
24;722;7;reg032
16;873;8;reg032
63;262;8;reg032
91;131;8;reg032
137;667;9;reg032
130;1258;8;reg032
107;1340;7;reg032
170;40;8;reg032
163;938;7;reg032
142;1216;8;reg032
163;1191;7;reg032
212;340;7;reg032
213;1254;8;reg032
215;1143;6;reg032
242;595;7;reg032
229;1165;6;reg032
229;1274;7;reg032
260;337;6;reg032
261;1379;8;reg032
260;1152;8;reg032
313;454;7;reg032
338;320;9;reg032
316;1105;8;reg032
359;446;6;reg032
355;1389;8;reg032
374;1360;8;reg032
413;378;7;reg032
408;438;8;reg032
412;1067;6;reg032
440;989;8;reg032
472;913;8;reg032
496;1136;8;reg032
502;1107;9;reg032
525;289;7;reg032
527;1121;6;reg032
590;281;7;reg032
608;321;7;reg032
608;961;7;reg032
654;324;8;reg032
657;23;8;reg032
663;320;6;reg032
655;1212;7;reg032
655;1379;8;reg032
677;244;6;reg032
713;1439;7;reg032
737;619;7;reg032
738;1439;9;reg032
759;1434;7;reg032
753;1355;9;reg032
787;525;8;reg032
816;539;8;reg032
833;1439;6;reg032
865;1292;7;reg032
898;785;8;reg032
896;1285;8;reg032
905;1212;8;reg032
923;1241;8;reg032
923;1393;7;reg032
976;1235;6;reg032
1004;1076;8;reg032
1008;928;8;reg032
1064;156;8;reg032
1064;194;7;reg032
1095;79;8;reg032
1097;565;8;reg032
1072;1439;7;reg032
1096;521;7;reg032
1123;400;6;reg032
1194;232;8;reg032
1208;319;7;reg032
1205;947;8;reg032
1208;1349;8;reg032
1249;194;7;reg032
1241;1020;8;reg032
1269;442;7;reg032
1261;1278;7;reg032
1303;874;7;reg032
1315;744;8;reg032
1313;948;6;reg032
1317;674;9;reg032
1344;825;7;reg032
1336;1307;9;reg032
1376;71;7;reg032
1369;815;7;reg032
1390;812;7;reg032
1390;849;6;reg032
1413;398;8;reg032
1417;1033;8;reg032
1431;699;7;reg032
1445;1267;8;reg032
1469;704;7;reg032
1467;1057;7;reg032
1488;653;8;reg032
1501;986;8;reg032
1495;1085;8;reg032
1520;516;7;reg032
1515;835;8;reg032
1571;1206;7;reg032
1579;476;6;reg032
1569;987;8;reg032
1605;166;6;reg032
1612;388;8;reg032
1620;471;7;reg032
1617;613;7;reg032
1619;1155;8;reg032
1651;567;8;reg032
1664;1206;8;reg032
1681;425;7;reg032
1696;46;8;reg032
1691;941;8;reg032
1812;1358;9;reg032
1836;971;7;reg032
16;641;8;reg033
36;942;8;reg033
41;620;7;reg033
76;1241;8;reg033
69;960;7;reg033
67;1317;8;reg033
91;1006;7;reg033
106;931;8;reg033
111;1241;8;reg033
112;923;8;reg033
125;1352;8;reg033
128;967;8;reg033
152;1382;8;reg033
159;674;8;reg033
178;1186;8;reg033
175;1407;8;reg033
185;852;7;reg033
200;1355;8;reg033
218;1413;7;reg033
329;1410;7;reg033
399;1372;7;reg033
417;702;8;reg033
433;652;7;reg033
433;684;8;reg033
419;1386;9;reg033
452;779;7;reg033
581;272;8;reg033
600;64;8;reg033
599;587;8;reg033
608;514;7;reg033
589;1416;8;reg033
627;616;7;reg033
649;186;8;reg033
628;704;8;reg033
673;182;8;reg033
668;153;7;reg033
678;271;8;reg033
683;226;8;reg033
739;221;8;reg033
738;1029;9;reg033
739;996;8;reg033
743;949;8;reg033
749;983;8;reg033
798;737;8;reg033
801;1025;9;reg033
812;527;7;reg033
808;958;7;reg033
798;1219;7;reg033
824;831;6;reg033
808;1292;8;reg033
841;745;7;reg033
846;1353;8;reg033
851;389;8;reg033
860;405;9;reg033
883;1323;6;reg033
949;1261;8;reg033
970;540;8;reg033
986;967;8;reg033
1015;1280;6;reg033
1042;769;8;reg033
1024;1142;7;reg033
1048;1111;7;reg033
1058;901;9;reg033
1053;1385;7;reg033
1072;1175;8;reg033
1110;752;8;reg033
1139;825;8;reg033
1143;1007;7;reg033
1175;35;8;reg033
1194;547;9;reg033
1213;784;8;reg033
1196;1018;6;reg033
1251;1254;8;reg033
1287;360;8;reg033
1292;14;7;reg033
1299;1005;6;reg033
1278;1280;7;reg033
1309;410;7;reg033
1306;1314;8;reg033
1318;1063;8;reg033
1340;1203;6;reg033
1347;1030;8;reg033
1345;1411;8;reg033
1376;1262;9;reg033
1409;999;8;reg033
1386;1260;9;reg033
1399;1040;6;reg033
1420;998;8;reg033
1426;833;6;reg033
1461;1139;8;reg033
1473;1008;8;reg033
1500;960;7;reg033
1538;772;8;reg033
1567;328;8;reg033
1565;1005;7;reg033
1596;238;8;reg033
1598;615;8;reg033
1608;305;9;reg033
1629;589;8;reg033
1631;1274;7;reg033
1638;1327;7;reg033
1634;1436;9;reg033
1650;1125;6;reg033
1683;944;8;reg033
1715;240;8;reg033
1708;1421;7;reg033
1728;603;7;reg033
1735;1293;8;reg033
1766;1206;9;reg033
1791;901;6;reg033
1810;465;8;reg033
1794;1021;8;reg033
1826;881;8;reg033
9;811;9;reg034
45;631;9;reg034
78;1067;8;reg034
92;792;9;reg034
188;1400;8;reg034
178;1424;9;reg034
223;612;9;reg034
240;579;9;reg034
250;380;8;reg034
291;1055;9;reg034
325;1399;8;reg034
339;1018;9;reg034
350;1321;7;reg034
359;945;9;reg034
369;1422;10;reg034
379;1346;9;reg034
395;1254;10;reg034
395;1300;9;reg034
401;1411;10;reg034
444;547;9;reg034
428;1344;10;reg034
455;527;8;reg034
452;1229;8;reg034
472;1398;8;reg034
462;1305;8;reg034
480;546;9;reg034
500;1114;9;reg034
508;651;9;reg034
512;1136;7;reg034
543;1109;9;reg034
583;1027;7;reg034
602;1095;10;reg034
609;242;8;reg034
595;866;10;reg034
607;1143;7;reg034
626;906;8;reg034
626;1234;10;reg034
624;1162;7;reg034
648;427;8;reg034
699;333;8;reg034
699;1439;8;reg034
763;1196;10;reg034
817;202;10;reg034
827;316;9;reg034
839;385;8;reg034
882;195;7;reg034
905;556;9;reg034
939;158;8;reg034
960;148;8;reg034
996;1194;8;reg034
1005;760;7;reg034
1011;666;9;reg034
1038;240;10;reg034
1023;1237;9;reg034
1031;696;9;reg034
1052;176;10;reg034
1058;230;7;reg034
1060;1131;10;reg034
1076;260;8;reg034
1119;125;9;reg034
1115;370;10;reg034
1114;1012;9;reg034
1141;417;9;reg034
1223;278;8;reg034
1208;1355;10;reg034
1212;1292;8;reg034
1270;1005;10;reg034
1269;1058;8;reg034
1306;509;9;reg034
1299;1139;8;reg034
1323;522;9;reg034
1327;550;9;reg034
1330;1101;8;reg034
1363;420;8;reg034
1349;1097;10;reg034
1397;279;9;reg034
1486;910;8;reg034
1491;1160;8;reg034
1522;1181;9;reg034
1556;1421;10;reg034
1571;838;7;reg034
1606;402;9;reg034
1605;754;9;reg034
1629;250;9;reg034
1593;1393;8;reg034
1642;275;9;reg034
1645;358;7;reg034
1621;1316;8;reg034
1665;153;8;reg034
1647;1408;8;reg034
1679;6;8;reg034
1687;7;8;reg034
1663;1290;9;reg034
1684;1334;9;reg034
1721;13;9;reg034
1737;920;9;reg034
1761;353;8;reg034
1799;515;9;reg034
1806;506;9;reg034
1814;459;9;reg034
1827;324;9;reg034
417;1250;8;reg047
482;1235;8;reg047
494;1304;6;reg047
594;841;6;reg047
591;1211;8;reg047
637;777;9;reg047
634;1262;7;reg047
667;811;8;reg047
652;1285;9;reg047
694;872;7;reg047
702;681;8;reg047
730;1065;7;reg047
808;663;8;reg047
843;1337;6;reg047
879;723;8;reg047
889;722;9;reg047
921;440;6;reg047
913;1380;8;reg047
924;696;9;reg047
956;766;7;reg047
978;726;8;reg047
1020;868;7;reg047
1081;1411;6;reg047
1275;1144;6;reg047
1301;805;7;reg047
1345;721;7;reg047
1345;746;6;reg047
1346;805;7;reg047
1370;735;9;reg047
1365;1025;9;reg047
1379;707;9;reg047
1430;716;7;reg047
1421;691;7;reg047
1464;686;7;reg047
1471;655;7;reg047
1575;230;7;reg047
58;1056;7;reg048
87;796;7;reg048
93;412;7;reg048
128;380;8;reg048
194;311;6;reg048
200;545;6;reg048
213;244;7;reg048
218;426;7;reg048
242;407;8;reg048
245;305;6;reg048
241;850;7;reg048
262;114;7;reg048
258;349;7;reg048
268;136;7;reg048
269;401;7;reg048
291;85;7;reg048
299;645;7;reg048
292;1003;8;reg048
290;884;7;reg048
330;18;6;reg048
333;40;7;reg048
333;347;6;reg048
347;28;6;reg048
373;8;6;reg048
372;362;6;reg048
389;395;6;reg048
403;450;6;reg048
411;40;7;reg048
427;173;6;reg048
427;904;7;reg048
450;667;8;reg048
451;953;7;reg048
462;171;6;reg048
475;14;7;reg048
458;931;7;reg048
474;509;7;reg048
503;41;6;reg048
570;591;7;reg048
606;415;7;reg048
614;557;7;reg048
630;444;7;reg048
635;655;7;reg048
669;459;6;reg048
657;681;7;reg048
677;875;7;reg048
684;512;8;reg048
705;356;7;reg048
742;252;8;reg048
738;411;7;reg048
758;352;6;reg048
747;425;7;reg048
819;125;6;reg048
839;3;6;reg048
851;249;7;reg048
870;285;6;reg048
866;461;7;reg048
871;681;8;reg048
955;216;7;reg048
943;518;7;reg048
942;568;6;reg048
965;911;7;reg048
997;186;6;reg048
996;820;6;reg048
1022;545;7;reg048
1044;849;6;reg048
1070;645;7;reg048
1072;691;7;reg048
1115;533;7;reg048
1105;466;7;reg048
1114;669;7;reg048
1124;439;6;reg048
1119;651;6;reg048
1129;677;7;reg048
1123;737;7;reg048
1137;604;7;reg048
1134;886;7;reg048
1147;545;7;reg048
1144;512;7;reg048
1133;947;7;reg048
1164;442;7;reg048
1158;726;7;reg048
1175;464;6;reg048
1177;825;7;reg048
1194;307;6;reg048
1200;628;7;reg048
1208;250;6;reg048
1214;290;6;reg048
1240;223;6;reg048
1226;776;7;reg048
1246;578;7;reg048
1251;695;7;reg048
1250;719;7;reg048
1241;939;6;reg048
1256;744;8;reg048
1274;14;6;reg048
1255;631;7;reg048
1265;799;7;reg048
1295;673;6;reg048
1313;794;7;reg048
1317;452;6;reg048
1316;286;6;reg048
1312;752;8;reg048
1343;137;6;reg048
1348;87;6;reg048
1362;96;8;reg048
1371;58;7;reg048
1367;141;6;reg048
1365;403;6;reg048
1377;79;7;reg048
1381;124;7;reg048
1380;1123;7;reg048
1407;451;7;reg048
1450;308;6;reg048
1461;106;7;reg048
1487;381;7;reg048
1485;776;7;reg048
1508;112;7;reg048
1539;198;6;reg048
1555;86;7;reg048
1618;528;7;reg048
1664;197;8;reg048
1687;286;6;reg048
1701;524;6;reg048
1754;288;7;reg048
6;610;9;reg049
0;704;9;reg049
0;856;8;reg049
0;988;9;reg049
27;683;7;reg049
16;1007;8;reg049
0;1111;8;reg049
23;1106;8;reg049
30;833;7;reg049
15;1352;8;reg049
32;664;9;reg049
30;1366;7;reg049
44;847;8;reg049
53;581;8;reg049
52;644;9;reg049
50;1041;9;reg049
45;1152;8;reg049
38;1100;8;reg049
38;1191;7;reg049
38;1400;7;reg049
58;1139;7;reg049
33;1129;8;reg049
54;1167;9;reg049
51;1336;7;reg049
62;1432;7;reg049
60;1059;7;reg049
70;848;8;reg049
89;769;9;reg049
73;1090;8;reg049
89;977;6;reg049
89;1075;8;reg049
61;1420;9;reg049
77;797;8;reg049
92;1126;7;reg049
93;1104;8;reg049
94;701;9;reg049
105;610;6;reg049
80;1310;7;reg049
101;762;8;reg049
96;1241;7;reg049
121;661;9;reg049
113;852;8;reg049
110;1090;7;reg049
107;1134;8;reg049
104;1251;9;reg049
114;1011;8;reg049
102;1361;8;reg049
126;742;7;reg049
142;484;7;reg049
126;1394;7;reg049
146;552;8;reg049
135;1406;7;reg049
142;1004;7;reg049
173;450;6;reg049
152;1142;7;reg049
160;1074;7;reg049
185;478;7;reg049
163;1225;7;reg049
172;924;8;reg049
163;1314;9;reg049
184;886;9;reg049
204;284;7;reg049
199;808;8;reg049
175;1439;8;reg049
202;752;8;reg049
191;1095;8;reg049
204;835;8;reg049
195;819;7;reg049
195;997;7;reg049
198;1297;7;reg049
205;1020;7;reg049
208;938;8;reg049
208;1165;6;reg049
223;588;8;reg049
220;439;7;reg049
220;479;8;reg049
220;559;8;reg049
224;1439;9;reg049
243;979;7;reg049
249;239;8;reg049
239;1058;7;reg049
243;1095;8;reg049
238;940;9;reg049
248;668;7;reg049
252;772;9;reg049
268;1130;7;reg049
288;353;7;reg049
288;1072;8;reg049
288;1412;6;reg049
298;911;8;reg049
308;731;7;reg049
304;580;7;reg049
308;1181;9;reg049
315;857;8;reg049
316;616;7;reg049
338;114;8;reg049
333;322;9;reg049
331;767;7;reg049
327;1078;8;reg049
332;586;7;reg049
345;430;8;reg049
324;1046;7;reg049
346;860;8;reg049
345;1109;9;reg049
351;722;8;reg049
359;800;8;reg049
356;602;7;reg049
375;92;8;reg049
333;1409;7;reg049
373;432;8;reg049
356;1151;7;reg049
369;1000;8;reg049
359;1249;9;reg049
402;726;7;reg049
390;1098;7;reg049
393;1424;8;reg049
410;1172;8;reg049
406;1310;9;reg049
416;1272;8;reg049
425;1011;9;reg049
417;964;7;reg049
423;1262;9;reg049
419;989;9;reg049
419;1109;7;reg049
430;1254;8;reg049
428;1038;8;reg049
428;1287;9;reg049
444;1026;8;reg049
436;1221;9;reg049
456;560;8;reg049
453;711;9;reg049
449;875;7;reg049
467;1161;8;reg049
460;941;7;reg049
453;1237;8;reg049
473;756;8;reg049
470;1022;8;reg049
